word_en,class_en,word_ru,class_ru
,,секвойе,дерево
,,секвойям,дерево
,,акациям,дерево
,,бамбук,дерево
,,секвойю,дерево
,,эвкалипте,дерево
,,акация,дерево
,,эвкалиптами,дерево
,,бамбука,дерево
,,акацию,дерево
,,баобаб,дерево
,,бамбуке,дерево
,,секвойя,дерево
,,эвкалипту,дерево
,,пальм,дерево
,,акации,дерево
,,секвой,дерево
,,бамбуках,дерево
,,баобабе,дерево
,,пальмах,дерево
,,баобабы,дерево
,,бананам,растение
,,ананасу,растение
,,папай,растение
,,юкками,растение
,,агаву,растение
,,агавою,растение
,,лианам,растение
,,кокосе,растение
,,ананасы,растение
,,кокосы,растение
,,юккою,растение
,,юккой,растение
,,агавой,растение
,,юкка,растение
,,банане,растение
,,лианах,растение
,,папайями,растение
,,юкк,растение
,,юккам,растение
,,ананасами,растение
,,бананами,растение
,,лиану,растение
,,кокос,растение
,,папайям,растение
,,юкках,растение
,,лианы,растение
,,кокоса,растение
,,лианами,растение
,,банан,растение
,,ананасе,растение
,,кокосов,растение
,,лиане,растение
,,ананаса,растение
,,банану,растение
